name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
John Caudwell,,john-caudwell,no-pic,0,,Telecommunications,,United Kingdom,1488028203331,2244.648,941,941
Jim Davis,Davis,jim-davis,jim-davis,0,,Manufacturing,M,United States,1488028203331,4982.197,333,333
Fred DeLuca,DeLuca,fred-deluca,fred-deluca,,,Food and Beverage,M,United States,1347995949968,,,
Victor Fung,Fung,victor-fung,victor-fung,-7.392,,Logistics,M,United States,1488028203332,1425.785,1442,1442
Wing Mau Hui,,hui-wing-mau,no-pic,-16.682,,Real Estate,,Hong Kong,1488028203331,5496.417,293,293
Barry Lam,,barry-lam,no-pic,-3.577,,Electronics,,Taiwan,1488028203331,3795.981,498,498
Richard Peery,Peery,richard-peery,no-pic,0,,Real Estate,M,United States,1488028203331,2456.347,857,857
Stefano Pessina,,stefano-pessina,no-pic,88.655,,Health Care,,Italy,1488028203331,14127.205,80,80
Bruno Schroder,,bruno-schroder,no-pic,-54.274,,Finance,,United Kingdom,1488028203331,5052.069,326,326
"Walter Scott, Jr.",Scott,walter-scott-jr,walter-scott-jr,-1.046,,Technology,M,United States,1488028203331,3820.979,489,489
David Shaw,Shaw,david-shaw,david-shaw,0,,Investments,M,United States,1488028203331,5414,298,298
Friede Springer,,friede-springer,no-pic,-27.547,,Media,,Germany,1488028203331,3891.126,471,471
Sukanto Tanoto,,sukanto-tanoto,no-pic,0.001,,Agriculture,,Indonesia,1488028203332,1519.834,1367,1367
Sarik Tara,,sarik-tara,no-pic,-19.851,,Construction &#38; Engineering,,Turkey,1488028203331,2457.253,856,856
Donald Trump,Trump,donald-trump,donald-trump,0,,Real Estate,M,United States,1488028203331,3683.1,526,526
Alisher Usmanov,,alisher-usmanov,no-pic,27.689,,Metals &#38; Mining,,Russia,1488028203331,15303.458,68,68
Zhang Xin,Zhang,zhang-xin,zhang-xin,-21.421,,Business,F,China,1488028203331,3275.511,602,602
Ali Ibrahim Agaoglu,,ali-ibrahim-agaoglu,no-pic,0,,Construction &#38; Engineering,,Turkey,1488028203332,1015.474,1838,1838
Anil Agarwal,,anil-agarwal,no-pic,-109.409,,Metals &#38; Mining,,India,1488028203331,2863.656,712,712
John Arrillaga,Arrillaga,john-arrillaga,john-arrillaga,0,,Real Estate,M,United States,1488028203331,2455.757,859,859
Louis Bacon,Bacon,louis-bacon,louis-bacon,0,,Investments,M,United States,1488028203332,1800,1183,1184
Edward Bass,Bass,edward-bass,edward-bass,-11.9,,Energy,M,United States,1488028203331,2978.36,686,686
Carlo Benetton,,carlo-benetton,no-pic,-9.368,,Apparel,,Italy,1488028203331,2633.951,781,781
Gilberto Benetton,,gilberto-benetton,no-pic,-9.368,,Apparel,,Italy,1488028203331,2633.951,781,782
Giuliana Benetton,,giuliana-benetton,no-pic,-9.368,,Apparel,,Italy,1488028203331,2633.951,781,783
Luciano Benetton,,luciano-benetton,no-pic,-9.366,,Apparel,,Italy,1488028203331,2633.947,784,784
Neil Bluhm,Bluhm,neil-bluhm,neil-bluhm,0,,Real Estate,M,United States,1488028203331,3258.193,607,607
Fashu Chen,,chen-fashu,no-pic,-11.958,,Metals &#38; Mining,,China,1488028203331,2798.087,733,733
Lam Yiu Chu,,chu-lam-yiu,no-pic,-19.781,,Manufacturing,,Hong Kong,1488028203332,1931.991,1099,1099
Mong-Koo Chung,,chung-mong-koo,no-pic,2.371,,Automotive,,South Korea,1488028203331,4837.182,343,343
Dermot Desmond,,dermot-desmond,no-pic,-1.279,,Investments,,Ireland,1488028203331,1969.939,1066,1066
Abilio dos Santos Diniz,,abilio-dos-santos-diniz,no-pic,-13.95,,Retail,,Brazil,1488028203331,3318.047,591,591
Israel Englander,Englander,israel-englander,israel-englander,0,,Investments,M,United States,1488028203331,5150,320,320
Thomas Friedkin,Friedkin,thomas-friedkin,thomas-friedkin,,,Automotive,M,United States,1347996231343,,,
Rolf Gerling,,rolf-gerling,no-pic,0,,Insurance,,Germany,1488028203332,1482.894,1399,1399
Ken Griffin,Griffin,ken-griffin,ken-griffin,0,,Investments,M,United States,1488028203331,8001.894,172,172
Timothy Headington,Headington,timothy-headington,timothy-headington,0,,Energy,M,United States,1488028203332,1650.196,1268,1268
Hans-Werner Hector,,hans-werner-hector,no-pic,0,,Software,,Germany,1488028203332,1398.157,1463,1463
Jeffrey Hildebrand,Hildebrand,jeffery-hildebrand,no-pic,0,,Energy,M,United States,1488028203331,4274.34,416,416
"Joe Jamail, Jr.",Jamail,joe-jamail-jr,joe-jamail-jr,,,Service,M,United States,1347996278890,,,
Ryoichi Jinnai,,ryoichi-jinnai,no-pic,,,Finance,,Japan,1309541886333,,,
Daryl Katz,,daryl-katz,no-pic,0,,Retail,,Canada,1488028203331,2853.651,714,714
Brad Kelley,Kelley,brad-kelley,brad-kelley,0,,Real Estate,M,United States,1488028203331,2196.2,954,954
Randal Kirk,Kirk,randal-kirk,randal-kirk,-3.422,,Health care,M,United States,1488028203331,3291.37,598,598
William Koch,Koch,william-koch,william-koch,0,,Energy,M,United States,1488028203332,1272.683,1591,1591
Robert Kraft,Kraft,robert-kraft,robert-kraft,0,,Sports,M,United States,1488028203331,5151,319,319
Lev Leviev,,lev-leviev,no-pic,-0.596,,Manufacturing,,Israel,1488028203332,1190.789,1670,1670
Wengen Liang,,liang-wengen,liang-wengen,-26.14,,Manufacturing,,China,1488028203331,3784.409,502,502
Zhiqiang Lu,,lu-zhiqiang,no-pic,-17.179,,Real Estate,,China,1488028203331,4852.768,341,341
John Malone,Malone,john-malone,john-malone,-37.19,,Media,M,United States,1488028203331,7646.513,182,182
Clayton Mathile,Mathile,clayton-mathile,clayton-mathile,0,,Food and Beverage,M,United States,1488028203331,3804,493,493
Mario Moretti Polegato,,mario-moretti-polegato,no-pic,7.027,,Apparel,,Italy,1488028203332,1564.046,1337,1337
"Henry Ross Perot, Jr.",Perot,h-ross-perot-jr,h-ross-perot-jr,0,,Technology,M,United States,1488028203332,1600,1300,1302
Cyrus Poonawalla,,cyrus-poonawalla,no-pic,0,,Pharmaceuticals,,India,1488028203331,8043.936,170,170
Trevor Rees-Jones,Rees-Jones,trevor-rees-jones,trevor-rees-jones,-1.195,,Energy,M,United States,1488028203331,5313.022,306,306
Kjell Inge Rokke,,kjell-inge-rokke,no-pic,-41.865,,Shipping,,Norway,1488028203331,2907.071,698,698
Donald Schneider,Schneider,donald-schneider,no-pic,,,Logistics,M,United States,1347996710703,,,
Yuzhu Shi,,shi-yuzhu,shi-yuzhu,-9.173,,Casinos &#38; Gaming,,China,1488028203331,3296.89,595,595
Thomas Siebel,Siebel,thomas-siebel,thomas-siebel,0,,Technology,M,United States,1488028203331,2481.409,848,848
Jerry Speyer,Speyer,jerry-speyer,jerry-speyer,0,,Real Estate,M,United States,1488028203331,3703.249,522,522
Katsumi Tada,,katsumi-tada,no-pic,0,,Real Estate,,Japan,1488028203332,1698.224,1237,1237
Harry Triguboff,,harry-triguboff,no-pic,0,,Real Estate,,Australia,1488028203331,8754.237,153,153
Klaus Tschira,,klaus-tschira,no-pic,,,Software,,Germany,1309542646748,,,
John Whittaker,,john-whittaker,no-pic,-2.782,,Real Estate,,United Kingdom,1488028203332,1493.071,1388,1388
Steve Wynn,Wynn,steve-wynn,steve-wynn,2.055,,Gaming,M,United States,1488028203331,2549.581,805,805
Furen Zhou,,furen-zhou,no-pic,,,Manufacturing,,China,1309541391630,,,
Mortimer Zuckerman,Zuckerman,mortimer-zuckerman,mortimer-zuckerman,-9.634,,Real Estate,M,United States,1488028203331,2880.032,705,705
S. Daniel Abraham,Abraham,s-daniel-abraham,s-daniel-abraham,0,,Food and Beverage,M,United States,1488028203331,2078,1004,1004
Francesco Gaetano Caltagirone,,francesco-gaetano-caltagirone,no-pic,-34.097,,Construction &#38; Engineering,,Italy,1488028203332,1849.915,1149,1149
Leon Charney,Charney,leon-charney,leon-charney,,,Real Estate,M,United States,1347996384296,,,
"William Conway, Jr.",Conway,william-conway-jr,william-conway-jr,2.225,,Investments,M,United States,1488028203331,2519.284,829,829
Phoebe Hearst Cooke,Cooke,phoebe-hearst-cooke,phoebe-hearst-cooke,,,Media,F,United States,1347996122218,,,
Daniel D'Aniello,D''Aniello,daniel-daniello,daniel-daniello,2.225,,Investments,M,United States,1488028203331,2553.334,802,802
Richard Desmond,,richard-desmond,no-pic,0,,Media,,United Kingdom,1488028203332,1381.604,1487,1487
Ennio Doris,,ennio-doris,no-pic,-37.848,,Insurance,,Italy,1488028203331,1977.185,1061,1061
Soichiro Fukutake,,soichiro-fukutake,no-pic,-2.605,,Consumer Services,,Japan,1488028203332,1146.117,1709,1709
Saad Hariri,,saad-hariri,no-pic,,,Construction &#38; Engineering,,Saudi Arabia,1309541090863,,,
Austin Hearst,Hearst,austin-hearst,austin-hearst,,,Media,M,United States,1347996123156,,,
"David Hearst, Jr.",Hearst,david-hearst,no-pic,,,Media,M,United States,1347996144171,,,
"George Hearst, Jr.",Hearst,george-hearst,george-hearst,,,Media,M,United States,1347996711921,,,
Michael Heisley Sr,Heisley,michael-heisley,michael-heisley,,,Manufacturing,M,United States,1337117296203,,,
Stanley Hubbard,Hubbard,stanley-hubbard,stanley-hubbard,7.79,,Media,M,United States,1488028203331,2312.945,910,910
Michael & Marian Ilitch,Ilitch,marian-ilitch-1,no-pic,0,,Food and Beverage,M,United States,1488028203331,5997.538,248,248
Thomas Lee,Lee,thomas-lee,thomas-lee,0,,Investments,M,United States,1488028203331,2196,955,955
George Lindemann,Lindemann,george-lindemann,george-lindemann,-1.566,,Investments,M,United States,1488028203331,3368.752,581,581
Carl Lindner Jr,Lindner,carl-lindner,carl-lindner,,,Sports,M,United States,1337117049500,,,
Huateng Ma,,ma-huateng,no-pic,-383.951,,Internet,,China,1488028203331,24783.626,33,33
Alfred Mann,,alfred-mann,no-pic,,,Health Care,,United States,1309540310211,,,
Billy Joe (Red) McCombs,McCombs,billy-joe-red-mccombs,billy-joe-red-mccombs,0,,Media,M,United States,1488028203332,1610.277,1293,1293
"Drayton McLane, Jr.",McLane,drayton-mclane-jr,drayton-mclane-jr,17.496,,Fashion and Retail,M,United States,1488028203331,1952.138,1087,1087
Charles Munger,,charles-munger,no-pic,0.994,,Finance,,United States,1488028203332,1477.953,1403,1403
Igor Olenicoff,Olenicoff,igor-olenicoff,igor-olenicoff,0,,Real Estate,M,United States,1488028203331,3726.16,514,514
Hans Riegel,,hans-riegel,no-pic,,,Food,,Germany,1309541207427,,,
David Rubenstein,Rubenstein,david-rubenstein,david-rubenstein,2.35,,Investments,M,United States,1488028203331,2542.984,813,813
Martua Sitorus,,martua-sitorus,no-pic,6.816,,Agriculture,,Indonesia,1488028203332,1504.897,1378,1378
Peter Sperling,Sperling,peter-sperling,peter-sperling,0,,Service,M,United States,1488028203332,1379.016,1489,1489
Lucio Tan,Tan,lucio-tan,lucio-tan,97.893,,Diversified,M,Philippines,1488028203331,4086.721,441,441
Albert Ueltschi,Ueltschi,albert-ueltschi,albert-ueltschi,,,Service,M,United States,1347996042453,,,
Andreas von Bechtolsheim,,andreas-von-bechtolsheim,no-pic,29.9,,Internet,,Germany,1488028203331,4522.19,378,378
George Argyros,Argyros,george-argyros,george-argyros,0.486,,Real Estate,M,United States,1488028203331,2194.13,956,956
Jose Maria Aristrain,,jose-maria-aristrain,no-pic,-5.315,,Manufacturing,,Spain,1488028203332,1061.686,1792,1792
Carl Berg,,carl-berg,no-pic,,,Real Estate,,United States,1309542432298,,,
Thomas Bruch,,thomas-bruch,no-pic,0,,Food,,Germany,1488028203332,1324.012,1542,1542
"Austen Cargill, II.",Cargill,austen-cargill-ii,no-pic,0,,Food and Beverage,M,United States,1488028203331,3928.103,465,465
"James Cargill, II.",Cargill,james-cargill-ii,no-pic,0,,Food and Beverage,M,United States,1488028203331,3928.103,465,466
Dhanin Chearavanont,Chearavanont,dhanin-chearavanont,dhanin-chearavanont,-78.23,,Diversified,M,Thailand,1488028203331,9668.857,134,134
Mong-Joon Chung,,chung-mong-joon,no-pic,-6.786,,Manufacturing,,South Korea,1488028203332,1225.053,1637,1637
Gustaf Douglas,,gustaf-douglas,no-pic,-40.556,,Manufacturing,,Sweden,1488028203331,3296.169,596,596
Gerald J. Ford,Ford,gerald-ford,gerald-ford,-6.216,,Investments,M,United States,1488028203331,2312.719,911,911
Tom Golisano,Golisano,tom-golisano,tom-golisano,65.85,,Service,M,United States,1488028203331,3085.102,651,651
Alec Gores,Gores,alec-gores,alec-gores,0,,Investments,M,United States,1488028203331,2067.4,1011,1011
Jeff Greene,Greene,jeff-greene,jeff-greene,0,,Real Estate,M,United States,1488028203331,3378,578,578
Irwin Jacobs,Jacobs,irwin-jacobs,irwin-jacobs,1.484,,Technology,M,United States,1488028203332,1315.202,1550,1550
"Jeremy Jacobs, Sr.",Jacobs,jeremy-jacobs-sr,jeremy-jacobs-sr,0,,Service,M,United States,1488028203331,4308.044,413,413
Jerry Jones,Jones,jerry-jones,jerry-jones,0,,Sports,M,United States,1488028203331,5194,316,316
"Herbert Kohler, Jr.",Kohler,herbert-kohler-jr,herbert-kohler-jr,0,,Manufacturing,M,United States,1488028203331,8028.196,171,171
Marianne Liebmann,Liebmann,marianne-liebmann,no-pic-female,0,,Food and Beverage,F,United States,1488028203331,3928.103,465,467
Guanqiu Lu,,lu-guanqiu,no-pic,0.092,,Manufacturing,,China,1488028203331,5725.775,268,268
Craig McCaw,McCaw,craig-mccaw,craig-mccaw,-0.358,,Media,M,United States,1488028203332,1802.087,1180,1180
Gary Michelson,Michelson,gary-michelson,gary-michelson,0,,Health care,M,United States,1488028203332,1700,1233,1233
Patrice Motsepe,,patrice-motsepe,no-pic,-37.677,,Metals &#38; Mining,,South Africa,1488028203332,1802.781,1179,1179
Michael Price,Price,michael-price,michael-price,-1.98,,Investments,M,United States,1488028203332,1224.907,1638,1638
Thomas Pritzker,Pritzker,thomas-pritzker,thomas-pritzker,14.445,,Investments,M,United States,1488028203331,3137.52,633,633
"Julian Robertson, Jr.",Robertson,julian-robertson-jr,julian-robertson-jr,0,,Investments,M,United States,1488028203331,3770,508,508
"Wilbur Ross, Jr.",Ross,wilbur-ross-jr,wilbur-ross-jr,0,,Investments,M,United States,1488028203331,2500,837,841
Patrick Ryan,Ryan,patrick-ryan,patrick-ryan,4.278,,Finance,M,United States,1488028203331,2532.667,823,823
Henry Samueli,Samueli,henry-samueli,henry-samueli,-2.019,,Technology,M,United States,1488028203331,3561.497,545,545
Emanuele (Lino) Saputo,,emanuele-lino-saputo,no-pic,-60.197,,Food,,Canada,1488028203331,5685.283,270,270
Frederick Smith,Smith,frederick-smith,frederick-smith,37.509,,Logistics,M,United States,1488028203331,4338.908,407,407
Helmut Sohmen,,helmut-sohmen,no-pic,-7.291,,Shipping,,Austria,1488028203332,1805.051,1177,1177
Jon Stryker,Stryker,jon-stryker,jon-stryker,10.011,,Health care,M,United States,1488028203331,2522.441,826,826
Yitzhak Tshuva,,yitzhak-tshuva,no-pic,0,,Real Estate,,Israel,1488028203331,3853.654,479,479
Todd Wagner,Wagner,todd-wagner,todd-wagner,0,,Media,M,United States,1488028203332,1657.95,1260,1260
Chuanfu Wang,,wang-chuanfu,wang-chuanfu,-6.809,,Manufacturing,,China,1488028203331,4330.105,410,410
Ahmet Nazif Zorlu,,ahmet-nazif-zorlu,no-pic,-3.09,,Diversified,,Turkey,1488028203332,1282.58,1582,1582
Edmund Ansin,Ansin,edmund-ansin,edmund-ansin,0,,Media,M,United States,1488028203332,1260.77,1608,1608
Stephen Bisciotti,Bisciotti,stephen-bisciotti,stephen-bisciotti,0,,Sports,M,United States,1488028203331,3827.354,488,488
Arthur Blank,Blank,arthur-blank,arthur-blank,13.668,,Sports,M,United States,1488028203331,3374.329,579,579
Norman Braman,Braman,norman-braman,norman-braman,0,,Automotive,M,United States,1488028203332,1670.195,1251,1251
Charles Brandes,Brandes,charles-brandes,charles-brandes,0,,Investments,M,United States,1488028203332,1203.523,1661,1661
Patokh Chodiev,,patokh-chodiev,no-pic,0,,Metals &#38; Mining,,Belgium,1488028203332,1852.636,1146,1146
Alfred James Clark,Clark,alfred-james-clark,alfred-james-clark,,,Construction & Engineering,M,United States,1347996310578,,,
William Connor,,william-connor-ii,no-pic,,,Transportation,,United States,1309543151860,,,
John Doerr,Doerr,john-doerr,john-doerr,-23.737,,Technology,M,United States,1488028203331,5252.373,312,312
David Filo,Filo,david-filo,david-filo,9.893,,Technology,M,United States,1488028203331,3434.012,567,567
John Fisher,Fisher,john-fisher,john-fisher,34.596,,Fashion and Retail,M,United States,1488028203331,2251.558,939,939
Barbara Carlson Gage,Gage,barbara-carlson-gage,barbara-carlson-gage,,,Service,F,United States,1347995725250,,,
Roberto Hernandez Ramirez,,roberto-hernandez-ramirez,no-pic,-7.405,,Finance,,Mexico,1488028203332,1822.7,1171,1171
Ingeburg Herz,,ingeburg-herz,no-pic,,,Retail,,Germany,1309542271483,,,
Alijan Ibragimov,,alijan-ibragimov,no-pic,0,,Metals &#38; Mining,,Kazakhstan,1488028203331,2043.459,1024,1024
Stephen Jarislowsky,,stephen-jarislowsky,no-pic,0,,Finance,,Canada,1488028203332,1317.669,1548,1548
Ihor Kolomoyskyy,,ihor-kolomoyskyy,no-pic,-3.376,,Diversified,,Ukraine,1488028203332,1100.445,1757,1757
Uday Kotak,,uday-kotak,no-pic,0,,Finance,,India,1488028203331,8181.889,164,164
Michael Krasny,,michael-krasny,no-pic,0,,Electronics,,United States,1488028203332,1393.601,1475,1475
Guilherme Peirao Leal,,guilherme-peirao-leal,no-pic,,,Retail,,Brazil,1309543246052,,,
Sze Lim Li,,li-sze-lim,no-pic,-13.921,,Real Estate,,Hong Kong,1488028203331,2047.908,1022,1022
Vincent Lo,,vincent-lo,no-pic,-0.396,,Real Estate,,Hong Kong,1488028203331,2063.012,1014,1014
Alexander Machkevich,,alexander-machkevich,no-pic,0,,Metals &#38; Mining,,Israel,1488028203331,1945.999,1092,1092
"Stephen Mandel, Jr.",Mandel,stephen-mandel-jr,no-pic,0,,Investments,M,United States,1488028203331,2550,804,804
Kalanithi Maran,,kalanithi-maran,no-pic,0,,Media,,India,1488028203331,3889.145,472,472
Bernard Marcus,Marcus,bernard-marcus,bernard-marcus,31,,Fashion and Retail,M,United States,1488028203331,4073.75,443,443
Robert McNair,McNair,robert-mcnair,robert-mcnair,0,,Sports,M,United States,1488028203331,3506,556,556
Marilyn Carlson Nelson,Nelson,marilyn-carlson-nelson,marilyn-carlson-nelson,,,Service,F,United States,1347995753890,,,
"Henry Nicholas, III.",Nicholas,henry-nicholas-iii,henry-nicholas-iii,-2.41,,Technology,M,United States,1488028203331,2982.545,684,684
Femi Otedola,Otedola,femi-otedola,femi-otedola,,,,M,Nigeria,1384348236562,,,
Anthony Pritzker,Pritzker,anthony-pritzker,anthony-pritzker,3.774,,Service,M,United States,1488028203331,3411.42,571,571
Jay Robert (J.B.) Pritzker,Pritzker,jay-robert-jb-pritzker,jay-robert-jb-pritzker,3.691,,Investments,M,United States,1488028203331,3404.365,573,573
Chandru Raheja,,chandru-raheja,no-pic,0,,Real Estate,,India,1488028203331,2538.294,815,815
Johann Rupert,,johann-rupert,no-pic,-46.571,,Retail,,South Africa,1488028203331,6108.119,244,244
Lynn Schusterman,Schusterman,lynn-schusterman,lynn-schusterman,0,,Energy,F,United States,1488028203331,3110,645,645
Antonio Luiz Seabra,,antonio-luiz-seabra,no-pic,16.585,,Retail,,Brazil,1488028203332,1331.213,1539,1539
Kavitark Ram Shriram,Shriram,kavitark-ram-shriram,kavitark-ram-shriram,-0.85,,Technology,M,United States,1488028203331,2046.237,1023,1023
Pat Stryker,Stryker,pat-stryker,pat-stryker,10.592,,Health care,F,United States,1488028203331,2882.103,704,704
David Tepper,Tepper,david-tepper,david-tepper,0,,Investments,M,United States,1488028203331,11000,122,122
Wilma Tisch,Tisch,wilma-tisch,wilma-tisch,-3.087,,Investments,F,United States,1488028203332,1357.686,1505,1505
Peter Unger,,peter-unger,no-pic,0,,Automotive,,Germany,1488028203331,1959.538,1081,1081
Vladimir Yevtushenkov,,vladimir-yevtushenkov,no-pic,-108.408,,Telecommunications,,Russia,1488028203331,3492.624,559,559
Li Zhang,,zhang-li,zhang-li,-14.789,,Real Estate,,China,1488028203331,2165.057,965,965
Zhixiang Zhang,,zhang-zhixiang,no-pic,,,Manufacturing,,China,1309542877765,,,
"Kenneth Adams, Jr.",Adams,kenneth-adams-jr,kenneth-adams-jr,,,Sports,M,United States,1347996432953,,,
Mohammed Al Rajhi,Al Rajhi,mohammed-al-rajhi,no-pic,,,Finance,M,Saudi Arabia,1366216695468,,,
Alberto Alcocer,Alcocer,alberto-alcocer,alberto-alcocer,-3.639,,Investments,M,Spain,1488028203332,1201.423,1663,1663
Bassam Alghanim,,bassam-alghanim,no-pic,,,Diversified,,Kuwait,1309541835699,,,
Kutayba Alghanim,,kutayba-alghanim,no-pic,,,Diversified,,Kuwait,1309541738183,,,
Michael Ashley,,michael-ashley,no-pic,8.282,,Retail,,United Kingdom,1488028203331,2680.277,763,763
Leon Black,Black,leon-black,leon-black,15.763,,Investments,M,United States,1488028203331,5458.139,295,295
